winner,loser,winner_rating_before,loser_rating_before,winner_rating_after,loser_rating_after,winner_expected,rating_change_winner,rating_change_loser
sup4_bo512_rm3,sup4_bo512_rm3,759.9804903727077,759.9804903727077,775.9804903727077,743.9804903727077,0.5,16.0,-16.0
sup4_xl_bo1024_rm4_6b,sup4_xl_bo512_rm4_6b,996.786230830861,940.655996156077,1010.2235944735322,927.2186325134057,0.5800823861665223,13.437363642671244,-13.437363642671244
sup4_xl_bo512_rm4,ref,795.9119893874538,882.0399176836332,815.79902863441,862.152878436677,0.378530023532619,19.887039246956192,-19.887039246956192
sup4_t0.7,sup4_xl_bo2_rm4_6b,-742.7042721714025,766.8553362820668,-710.7096570742057,734.8607211848699,0.00016827821259684622,31.994615097196856,-31.994615097196856
ref,sup4_xl_bo16_rm4_6b,726.847864534944,1246.6166851822782,757.318672864557,1216.1458768526652,0.047787239699595224,30.470808329612964,-30.470808329612964
sup4_xl_bo2_rm4_6b,sup4_t0.7,676.8195355277504,-662.7823727288006,676.8338557848083,-662.7966929858585,0.9995524919669405,0.014320257057875097,-0.014320257057875097
sup4_bo128_rm3,sup4_bo64_rm3,795.8527789965713,820.5926789581073,812.9901717753031,803.4552861793754,0.4644564756646307,17.13739277873185,-17.13739277873185
ref,sup4_xl_bo512_rm4,801.6409720441825,883.1898569559961,821.3289584116671,863.5018705885115,0.384750426016106,19.687986367484655,-19.687986367484655
sup4_xl_bo1024_rm4,ref,1022.7404383094581,731.9878542106532,1027.7942188835332,726.934073636578,0.8420693570601521,5.053780574075063,-5.0537805740751764
sup4_xl_bo512_rouge,sup4_xl_bo1024_rouge,538.730260917749,517.90732341393,553.7724757191339,502.8651086125451,0.5299307874567207,15.042214801384944,-15.042214801384944
sup4_xl_bo512_rouge,sup4_xl_bo512_rouge,573.3379217856385,573.3379217856385,589.3379217856385,557.3379217856385,0.5,16.0,-16.0
ref,sup4_xl_bo64_rouge,760.3948079065665,520.2875401354545,766.8159582660229,513.8663897759981,0.7993390512669868,6.421150359456419,-6.421150359456419
sup4_bo128_rm3,sup4_bo64_rm3,883.9430123703338,696.7028447825788,892.0682858392526,688.5775713136601,0.7460852040962899,8.12527346891875,-8.12527346891875
ref,sup4_xl_bo64_rm4,714.82652175804,592.902328699913,725.4313770308461,582.297473427107,0.6685982727248106,10.604855272806049,-10.604855272806049
ref,sup4_xl_bo512_rm4,703.9607202204772,597.2593185888772,715.1958101080196,586.0242287013349,0.6489034410143008,11.235089887542358,-11.235089887542358
sup4_t0.7,sup4_xl_bo2_rouge,-413.66105684489236,29.52574222212722,-383.9761510968301,-0.1591635259350319,0.07234669537305466,29.68490574806225,-29.684905748062253
sup4_xl_bo16_rm4,ref,816.7694962620767,641.2754047355685,825.3114412711149,632.7334597265303,0.7330642184675592,8.541945009038159,-8.541945009038159
sup4_xl_bo512_rm4_6b,ref,770.0193426911313,616.4192230676572,779.3732487727683,607.0653169860202,0.7076904349488441,9.353906081636978,-9.353906081636978
sup4_xl_bo512_rm4_6b,sup4_xl_bo1024_rm4_6b,758.0110433108741,883.1596610426507,779.5373803969675,861.6333239565573,0.3273019660595841,21.52633708609335,-21.52633708609335
sup4_xl_bo64_rm4,sup4_xl_bo128_rm4,579.1345365965653,602.1003014249934,596.1906114917585,585.0442265298002,0.4669976595252127,17.056074895193206,-17.056074895193206
sup4_xl_bo512_rouge,sup4_xl_bo512_rouge,481.29287747746446,481.29287747746446,497.29287747746446,465.29287747746446,0.5,16.0,-16.0
sup4_xl_bo512_rouge,sup4_xl_bo1024_rouge,328.74255765676406,408.21160568396147,348.33972855058875,388.6144347901368,0.38758840956797935,19.597170893824682,-19.597170893824682
sup4_xl_bo512_rm4,sup4_xl_bo512_rm4,630.4258484797083,630.4258484797083,646.4258484797083,614.4258484797083,0.5,16.0,-16.0
ref,sup4_bo512_rm3,578.3618084100619,455.0065099779314,588.9083336706743,444.45998471731906,0.6704210856058646,10.546525260612384,-10.546525260612327
sup4_xl_bo16_rm3,ref,908.3547826523616,687.1161604857609,915.3515773576878,680.1193657804347,0.7813501654585556,6.996794705326238,-6.996794705326238
sup4_xl_bo512_rouge,sup4_xl_bo1024_rouge,162.60895019728974,446.3025651745347,189.37983018124012,419.53168519058437,0.16341000050155094,26.77087998395038,-26.77087998395035
sup4_xl_bo64_rm4,sup4_xl_bo64_rm4,421.65010668949475,421.65010668949475,437.65010668949475,405.65010668949475,0.5,16.0,-16.0
sup4_xl_bo512_rm4_6b,sup4_xl_bo512_rm4_6b,789.6751553143478,789.6751553143478,805.6751553143478,773.6751553143478,0.5,16.0,-16.0
sup4_xl_bo512_rm4_6b,ref,710.0966685873763,594.4374646615605,720.9587691234512,583.5753641254855,0.6605593582476567,10.86210053607499,-10.86210053607499
sup4_xl_bo8_rouge,ref,777.3026227242217,546.5817024443655,784.0055922292221,539.8787329393651,0.7905322029687372,6.702969505000397,-6.702969505000397
sup4_bo128_rm3,sup4_bo64_rm3,577.3472032197978,459.9313799384998,588.1368683660024,449.14171479229515,0.6628229641811054,10.789665146204584,-10.78966514620464
sup4_bo512_rm3,sup4_xl_bo1024_rm3,425.41542021680743,451.5630344542701,442.61729411068825,434.3611605603893,0.46244144081622535,17.201873893880816,-17.201873893880816
sup4_xl_bo64_rm4_6b,ref,553.260103390776,319.57614723740903,559.8731392682948,312.9631113598902,0.7933426288275358,6.613035877518882,-6.613035877518826
sup4_xl_bo64_rouge,sup4_xl_bo64_rouge,356.0723977201635,356.0723977201635,372.0723977201635,340.0723977201635,0.5,16.0,-16.0
sup4_xl_bo1024_rm4_6b,sup4_xl_bo512_rm4_6b,475.93891933771516,508.0918930534932,493.4154058596287,490.61540653157965,0.4538597961902009,17.476486521913557,-17.476486521913557
sup4_xl_bo64_rm4_6b,ref,528.9214898642211,592.9949742012423,547.8391806184437,574.0772834470197,0.40882216393054405,18.917690754222576,-18.917690754222576
sup4_xl_bo1024_rm4_6b,ref,598.2464098303684,398.8579607040931,605.9550894881219,391.1492810463396,0.7591037606952026,7.708679657753464,-7.708679657753521
sup4_xl_bo8_rouge,sup4_xl_bo16_rouge,474.5286457674803,599.0261809638712,496.02855930274933,577.5262674286022,0.3281277020228435,21.499913535269002,-21.499913535269002
sup4_xl_bo64_rouge,ref,221.60593182131416,618.568718933676,250.65027138817854,589.5243793668116,0.0923643885354881,29.04433956686438,-29.044339566864437
ref,sup4_xl_bo64_rouge,394.73018318001294,210.64591356630365,402.9660780031732,202.41001874314338,0.7426282867762412,8.235894823160265,-8.235894823160265
ref,sup4_xl_bo16_rouge,499.1516603345277,355.3957017091613,508.8850515946376,345.6623104490514,0.6958315231215656,9.733391260109897,-9.733391260109897
sup4_xl_bo512_rouge,ref,264.8447747744943,480.28909149542017,289.66392147720535,455.4699447927091,0.22440166554027846,24.819146702711066,-24.819146702711066
sup4_xl_bo2_rouge,sup4_t0.7,125.33055230616851,179.32308922051837,143.7971760141623,160.8564655125246,0.422918009125195,18.466623707993776,-18.46662370799376
ref,sup4_xl_bo64_rm4_6b,499.9620224793607,404.16860713741505,511.6590598406821,392.47156977609365,0.6344675824587065,11.697037361321406,-11.697037361321406
sup4_xl_bo128_rm4_6b,ref,444.5830665209495,352.76619216251555,456.45050259274075,340.8987560907243,0.6291426227565228,11.867436071791246,-11.867436071791246
sup4_t0.7,ref,194.46346180224842,462.6149773059526,220.83107972127104,436.24735938693,0.17601194003054288,26.36761791902262,-26.36761791902262
sup4_xl_bo512_rm4_6b,sup4_xl_bo1024_rm4_6b,345.1484952620536,560.2416662911168,369.956377830425,535.4337837227454,0.2247536697383934,24.80788256837144,-24.807882568371383
sup4_xl_bo128_rm4_6b,sup4_xl_bo64_rm4_6b,435.552828326385,506.5825201927281,454.7790439841769,487.3563045349362,0.3991807606940039,19.226215657791897,-19.226215657791897
ref,sup4_bo64_rm3,422.3969469112734,330.40586179477094,434.25689645599044,318.5459122500539,0.6293765767275923,11.85994954471704,-11.85994954471704
sup4_xl_bo1024_rouge,sup4_xl_bo512_rouge,117.92155399827791,217.0560892286146,138.3668799176673,196.61076330922523,0.36108356501908234,20.445325919389376,-20.445325919389376
sup4_xl_bo1024_rm3,sup4_bo512_rm3,419.37395180415774,251.51701878737077,428.193988787451,242.69698180407747,0.7243738442720845,8.820036983293278,-8.820036983293306
ref,sup4_xl_bo64_rm4_6b,325.74338491699484,418.413333499495,345.9125902673226,398.24412814916724,0.3697123328022567,20.169205350327786,-20.169205350327786
sup4_xl_bo1024_rm4_6b,sup4_xl_bo512_rm4_6b,416.91664670071293,242.0435593944803,425.48099493598386,233.4792111592094,0.7323641176477841,8.564348235270927,-8.564348235270899
sup4_xl_bo1024_rm4_6b,sup4_xl_bo512_rm4_6b,339.5289546596553,379.4837730472671,357.36087355644315,361.65185415047927,0.4427525344753795,17.83191889678784,-17.83191889678784
ref,sup4_xl_bo128_rm4,269.71119558318384,339.77265493284244,288.89461143928185,320.58923907674443,0.40051825449693673,19.18341585609801,-19.18341585609801
sup4_bo64_rm3,sup4_bo64_rm3,372.12172031336274,372.12172031336274,388.12172031336274,356.12172031336274,0.5,16.0,-16.0
sup4_xl_bo512_rouge,ref,-19.354588080736054,229.12073825887992,6.467943872739649,203.29820630540422,0.19304587645388432,25.822531953475703,-25.822531953475703
sup4_xl_bo8_rm4_6b,sup4_xl_bo8_rm4_6b,625.1383899600975,625.1383899600975,641.1383899600975,609.1383899600975,0.5,16.0,-16.0
sup4_xl_bo128_rm4,sup4_xl_bo64_rm4,238.40611149322322,171.54183462095864,251.36435816222192,158.58358795195994,0.5950547915937907,12.958246668998697,-12.958246668998697
sup4_xl_bo128_rm4_6b,sup4_xl_bo64_rm4_6b,351.88779220514743,338.93504085391936,367.29157215966336,323.53126089940343,0.5186318764213778,15.403779954515926,-15.403779954515926
ref,sup4_xl_bo64_rm4,212.99374447326292,122.05016976935842,224.89873886195394,110.14517538066741,0.6279689253534059,11.904994388691023,-11.904994388691009
sup4_xl_bo1024_rm3,ref,316.92948138312505,276.7788348920921,331.08866306477535,262.6196532104418,0.5575255724484292,14.159181681650296,-14.159181681650296
sup4_xl_bo1024_rouge,sup4_xl_bo512_rouge,138.65894146176754,-54.71510591971706,146.57202962708013,-62.62819408502965,0.7527159948339817,7.913088165312587,-7.913088165312587
sup4_xl_bo128_rouge,sup4_xl_bo64_rouge,127.52249264820222,-24.136178151912063,136.95055069532856,-33.56423619903841,0.7053731860273016,9.428058047126342,-9.428058047126349
ref,sup4_bo128_rm3,154.5621491390899,179.51022635108004,171.70907998086437,162.36329550930557,0.4641584111945481,17.146930841774463,-17.146930841774463
sup4_xl_bo1024_rm4,sup4_xl_bo512_rm4,201.63642541480488,162.512511275904,215.84227973028433,148.30665696042453,0.556067052641267,14.205854315479456,-14.205854315479456
ref,sup4_bo64_rm3,267.8720060042714,206.0746169379215,281.0557674810068,192.8908554611861,0.5880074538520192,13.183761476735413,-13.183761476735384
sup4_xl_bo512_rouge,sup4_xl_bo1024_rouge,-36.191663389255694,156.83000050563072,-12.116840013386735,132.75517712976176,0.24766176950409502,24.07482337586896,-24.07482337586896
sup4_xl_bo512_rouge,sup4_xl_bo1024_rouge,-32.851497228391565,36.57463886981333,-13.696191075209676,17.419332716631434,0.4013966827130659,19.15530615318189,-19.155306153181893
sup4_xl_bo512_rm4_6b,ref,211.39477476419012,62.6910971447578,220.93635028392328,53.14952162502465,0.7018257650083389,9.541575519733158,-9.54157551973315
sup4_xl_bo64_rm4,ref,56.647005769170676,227.25543195192697,79.92780292241375,203.9746347986839,0.2724750889611539,23.28079715324307,-23.28079715324307
sup4_xl_bo1024_rm3,sup4_bo512_rm3,299.50277590389965,101.37277390433867,307.2539259122823,93.62162389595603,0.7577765622380427,7.751150008382638,-7.751150008382638
sup4_xl_bo8_rouge,sup4_xl_bo16_rouge,223.42442397857815,157.31509340173972,236.41619448389778,144.32332289642008,0.5940071717087612,12.991770505319636,-12.991770505319636
ref,sup1,674.7378027912271,746.054362777281,693.9766899773184,726.8154755911896,0.39878477543464647,19.238887186091347,-19.238887186091347
ref,sup1,584.5311603350128,36.26100523349498,585.8384154270072,34.95375014150051,0.9591482783751729,1.3072550919944206,-1.3072550919944703
sup1,sup1,-231.1479742620737,-231.1479742620737,-215.1479742620737,-247.1479742620737,0.5,16.0,-16.0
ref,sup1,88.77432931527542,-939.9821637467675,88.85985498089991,-940.0676894123919,0.9973273229492347,0.0855256656244876,-0.08552566562445918
ref,sup1,-37.88570939642908,-1613.3221250350634,-37.882023790343055,-1613.3258106411495,0.9998848248098119,0.0036856060860230855,-0.0036856060860372963
sup1,sup1,-2045.4157876752952,-2045.4157876752952,-2029.4157876752952,-2061.415787675295,0.5,16.0,-16.0
sup1,ref,-2397.55505767778,-837.6527767537127,-2365.5590879981937,-869.6487464332992,0.00012594751292300047,31.995969679586324,-31.995969679586437
sup1,sup1,-2639.9644286941907,-2639.9644286941907,-2623.9644286941907,-2655.9644286941907,0.5,16.0,-16.0
sup1,sup1,-3152.2066180252436,-3152.2066180252436,-3136.2066180252436,-3168.2066180252436,0.5,16.0,-16.0
sup1,sup1,-3568.3281009790817,-3568.3281009790817,-3552.3281009790817,-3584.3281009790817,0.5,16.0,-16.0
sup1,sup1,-4336.360092648197,-4336.360092648197,-4320.360092648197,-4352.360092648197,0.5,16.0,-16.0
ref,sup1,-2306.8463390658253,-4800.361495365671,-2306.846320386472,-4800.361514045024,0.9999994162702125,1.8679353161132894e-05,-1.8679353161132894e-05
ref,sup1,-2690.8452450938926,-5216.362589337598,-2690.8452295572774,-5216.3626048742135,0.999999514480778,1.5536615137534682e-05,-1.5536615137534682e-05
sup1,sup1,-5648.363380206307,-5648.363380206307,-5632.363380206307,-5664.363380206307,0.5,16.0,-16.0
ref,sup1,-3298.8442878531155,-6208.363546578372,-3298.8442861495773,-6208.36354828191,0.9999999467644396,1.703538146102801e-06,-1.703538146102801e-06
ref,sup1,-3426.844248792608,-6736.363585638877,-3426.8442486222543,-6736.363585809231,0.9999999946764462,1.703538146102801e-07,-1.703538146102801e-07
sup1,sup1,-7408.3635901971,-7408.3635901971,-7392.3635901971,-7424.3635901971,0.5,16.0,-16.0
sup1,sup1,-7808.363590587599,-7808.363590587599,-7792.363590587599,-7824.363590587599,0.5,16.0,-16.0
sup1,sup1,-8400.36359075196,-8400.36359075196,-8384.36359075196,-8416.36359075196,0.5,16.0,-16.0
ref,sup1,-4450.844243519525,-8912.36359091194,-4450.844243516325,-8912.36359091514,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
ref,sup1,-4738.844243359545,-9424.36359107192,-4738.844243356345,-9424.36359107512,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
ref,sup1,-4802.8442431995645,-10160.3635912319,-4802.844243196365,-10160.3635912351,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
ref,sup1,-6050.84424295566,-9696.363591475802,-6050.844242931036,-9696.363591500425,0.9999999992305124,2.462365955580026e-08,-2.462365955580026e-08
sup1,sup1,-10192.363592301834,-10192.363592301834,-10176.363592301834,-10208.363592301834,0.5,16.0,-16.0
sup1,sup1,-10432.363593370106,-10432.363593370106,-10416.363593370106,-10448.363593370106,0.5,16.0,-16.0
ref,sup1,-7106.844240175952,-11024.363594255512,-7106.844240170807,-11024.363594260656,0.9999999998392313,5.145011527929455e-09,-5.144102033227682e-09
sup1,sup1,-11488.363594592878,-11488.363594592878,-11472.363594592878,-11504.363594592878,0.5,16.0,-16.0
ref,sup1,-7586.8442396817845,-12144.363594749659,-7586.844239678585,-12144.363594752858,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
ref,sup1,-7746.844239489808,-12624.363594941635,-7746.844239486609,-12624.363594944834,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
sup1,sup1,-13120.363595104815,-13120.363595104815,-13104.363595104815,-13136.363595104815,0.5,16.0,-16.0
ref,sup1,-8418.844239169848,-13552.363595261595,-8418.844239166649,-13552.363595264795,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
sup1,sup1,-14016.363595450372,-14016.363595450372,-14000.363595450372,-14032.363595450372,0.5,16.0,-16.0
sup1,ref,-14320.363595607152,-9122.844238824291,-14288.363595610352,-9154.844238821091,9.999999999e-11,31.999999996800398,-31.999999996800398
sup1,sup1,-14384.363595767132,-14384.363595767132,-14368.363595767132,-14400.363595767132,0.5,16.0,-16.0
sup1,sup1,-14864.363595927112,-14864.363595927112,-14848.363595927112,-14880.363595927112,0.5,16.0,-16.0
ref,sup1,-10466.844238395544,-15632.363596035899,-10466.844238392345,-15632.363596039098,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
ref,sup1,-10690.844238232365,-16192.363596199079,-10690.844238229165,-16192.363596202278,0.9999999999,3.1996023608371615e-09,-3.1996023608371615e-09
ref,sup1,-10850.844238072385,-16832.363596359115,-10850.844238069185,-16832.363596362316,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-10978.844237912404,-17504.363596519186,-10978.844237909205,-17504.363596522388,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-11362.844237755624,-17936.363596676056,-11362.844237752424,-17936.363596679257,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup1,sup1,-18400.36359683933,-18400.36359683933,-18384.36359683933,-18416.36359683933,0.5,16.0,-16.0
ref,sup1,-11810.844237438863,-19104.363596992996,-11810.844237435664,-19104.363596996198,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-12162.844237275684,-19536.36359715627,-12162.844237272484,-19536.36359715947,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-12290.844237115703,-20208.36359731634,-12290.844237112504,-20208.36359731954,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup1,ref,-20688.36359747641,-12610.844236955723,-20656.363597479613,-12642.844236952524,9.999999999e-11,31.99999999679858,-31.999999996800398
ref,sup1,-13026.844236795743,-21072.363597636482,-13026.844236792544,-21072.363597639684,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup1,sup1,-21648.363597802956,-21648.363597802956,-21632.363597802956,-21664.363597802956,0.5,16.0,-16.0
ref,sup1,-13442.844236472583,-22240.363597959826,-13442.844236469384,-22240.363597963027,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-13794.844236312603,-22688.363598119897,-13794.844236309404,-22688.3635981231,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup1,sup1,-23216.363598270364,-23216.363598270364,-23200.363598270364,-23232.363598270364,0.5,16.0,-16.0
ref,sup1,-14146.84423601824,-24064.363598414428,-14146.84423601504,-24064.36359841763,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup1,sup1,-24592.3635985777,-24592.3635985777,-24576.3635985777,-24608.3635985777,0.5,16.0,-16.0
sup1,ref,-25232.36359873777,-14562.84423569508,-25200.363598740973,-14594.84423569188,9.999999999e-11,31.99999999679858,-31.999999996800398
sup1,sup1,-25984.363598875432,-25984.363598875432,-25968.363598875432,-26000.363598875432,0.5,16.0,-16.0
ref,sup1,-14882.844235397517,-26624.363599035503,-14882.844235394317,-26624.363599038705,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-15362.84423521834,-26848.363599214783,-15362.84423521514,-26848.363599217984,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
sup1,sup1,-27216.363599378055,-27216.363599378055,-27200.363599378055,-27232.363599378055,0.5,16.0,-16.0
ref,sup1,-16034.844234901579,-27792.363599531724,-16034.844234898379,-27792.363599534925,0.9999999999,3.1996023608371615e-09,-3.2014213502407074e-09
ref,sup1,-16386.844234741595,-28240.363599691795,-16386.844234738393,-28240.363599694996,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-28800.363599855067,-28800.363599855067,-28784.363599855067,-28816.363599855067,0.5,16.0,-16.0
ref,sup1,-16802.844234421453,-29424.363600011937,-16802.84423441825,-29424.36360001514,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-17058.84423428059,-30064.3636001528,-17058.84423427739,-30064.363600156,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-30480.36360033208,-30480.36360033208,-30464.36360033208,-30496.36360033208,0.5,16.0,-16.0
sup1,sup1,-30896.36360049215,-30896.36360049215,-30880.36360049215,-30912.36360049215,0.5,16.0,-16.0
ref,sup1,-18018.84423378117,-31408.36360065222,-18018.844233777967,-31408.363600655422,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-18210.844233621097,-32016.363600812292,-18210.844233617896,-32016.363600815494,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-32624.363600972363,-32624.363600972363,-32608.363600972363,-32640.363600972363,0.5,16.0,-16.0
ref,sup1,-18754.844233284948,-32992.36360114844,-18754.844233281747,-32992.36360115164,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-33680.36360132452,-33680.36360132452,-33664.36360132452,-33696.36360132452,0.5,16.0,-16.0
ref,sup1,-19010.844232952,-34272.36360148139,-19010.8442329488,-34272.36360148459,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-34768.36360164466,-34768.36360164466,-34752.36360164466,-34784.36360164466,0.5,16.0,-16.0
sup1,sup1,-35200.363601807934,-35200.363601807934,-35184.363601807934,-35216.363601807934,0.5,16.0,-16.0
ref,sup1,-19842.844232487794,-35920.363601945595,-19842.844232484593,-35920.3636019488,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-20034.844232305313,-36416.363602128076,-20034.84423230211,-36416.36360213128,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-20226.84423209722,-36784.36360233617,-20226.84423209402,-36784.36360233937,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-37536.36360247383,-37536.36360247383,-37520.36360247383,-37552.36360247383,0.5,16.0,-16.0
sup1,sup1,-37856.36360268512,-37856.36360268512,-37840.36360268512,-37872.36360268512,0.5,16.0,-16.0
ref,sup1,-21090.844231591396,-38192.36360284199,-21090.844231588195,-38192.363602845195,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,ref,-38736.363603002064,-21346.844231431325,-38704.363603005266,-21378.844231428124,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup1,-21602.844231226434,-39056.363603206955,-21602.844231223233,-39056.36360321016,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-21762.84423105996,-39664.36360337343,-21762.84423105676,-39664.36360337663,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-40368.3636035335,-40368.3636035335,-40352.3636035335,-40384.3636035335,0.5,16.0,-16.0
ref,sup1,-22082.844230739818,-40944.36360369357,-22082.844230736617,-40944.36360369677,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-41488.36360385364,-41488.36360385364,-41472.36360385364,-41504.36360385364,0.5,16.0,-16.0
sup1,sup1,-42032.36360401371,-42032.36360401371,-42016.36360401371,-42048.36360401371,0.5,16.0,-16.0
ref,sup1,-23106.844230262806,-42336.36360417058,-23106.844230259605,-42336.363604173785,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,ref,-42528.363604330654,-23714.844230102735,-42496.363604333856,-23746.844230099534,9.999999999e-11,31.99999999679858,-31.99999999679858
sup1,ref,-42912.363604490725,-24130.844229942664,-42880.36360449393,-24162.844229939463,9.999999999e-11,31.99999999679858,-31.99999999679858
sup1,sup1,-43264.363604650796,-43264.363604650796,-43248.363604650796,-43280.363604650796,0.5,16.0,-16.0
ref,sup1,-24674.844229622522,-43968.36360481087,-24674.84422961932,-43968.36360481407,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-25026.84422946245,-44416.36360497094,-25026.84422945925,-44416.36360497414,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-44544.36360513101,-44544.36360513101,-44528.36360513101,-44560.36360513101,0.5,16.0,-16.0
sup1,sup1,-44672.36360529108,-44672.36360529108,-44656.36360529108,-44688.36360529108,0.5,16.0,-16.0
sup1,ref,-45056.36360545115,-26786.844228982238,-45024.36360545435,-26818.844228979036,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup1,-27266.84422882537,-45392.36360560802,-27266.844228822167,-45392.36360561122,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-27554.844228665297,-45904.36360576809,-27554.844228662096,-45904.363605771294,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-28002.844228505226,-46256.36360592816,-28002.844228502025,-46256.363605931365,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-47024.36360609464,-47024.36360609464,-47008.36360609464,-47040.36360609464,0.5,16.0,-16.0
ref,sup1,-28354.84422817868,-47472.36360625471,-28354.84422817548,-47472.36360625791,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-47856.36360644039,-47856.36360644039,-47840.36360644039,-47872.36360644039,0.5,16.0,-16.0
sup1,sup1,-48048.36360660046,-48048.36360660046,-48032.36360660046,-48064.36360660046,0.5,16.0,-16.0
ref,sup1,-29698.844227672857,-48400.36360676053,-29698.844227669655,-48400.363606763734,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-48944.363606920604,-48944.363606920604,-48928.363606920604,-48960.363606920604,0.5,16.0,-16.0
sup1,sup1,-49520.363607080675,-49520.363607080675,-49504.363607080675,-49536.363607080675,0.5,16.0,-16.0
sup1,ref,-49984.363607237545,-30530.844227195845,-49952.363607240746,-30562.844227192643,9.999999999e-11,31.99999999679858,-31.99999999679858
sup1,sup1,-50304.363607397616,-50304.363607397616,-50288.363607397616,-50320.363607397616,0.5,16.0,-16.0
sup1,ref,-50848.36360755769,-31266.844226875703,-50816.36360756089,-31298.8442268725,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup1,-31586.84422671563,-51328.36360771776,-31586.84422671243,-51328.36360772096,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-51744.36360790344,-51744.36360790344,-51728.36360790344,-51760.36360790344,0.5,16.0,-16.0
ref,sup1,-32290.844226369878,-52096.36360806351,-32290.844226366677,-52096.36360806671,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-32418.844226209807,-52768.36360822358,-32418.844226206606,-52768.363608226784,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,sup1,-53280.36360838365,-53280.36360838365,-53264.36360838365,-53296.36360838365,0.5,16.0,-16.0
ref,sup1,-33090.84422588967,-53696.363608543725,-33090.84422588647,-53696.363608546926,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-33602.8442257296,-53984.363608703796,-33602.844225726396,-53984.363608707,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
sup1,ref,-54288.36360886707,-34082.844225566325,-54256.36360887027,-34114.84422556312,9.999999999e-11,31.99999999679858,-31.99999999679858
ref,sup1,-34434.844225409455,-54752.36360902394,-34434.844225406254,-54752.36360902714,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-34690.84422524618,-55280.36360918721,-34690.84422524298,-55280.36360919041,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
ref,sup1,-35010.84422508611,-55760.36360934728,-35010.84422508291,-55760.36360935048,0.9999999999,3.2014213502407074e-09,-3.2014213502407074e-09
