winner,loser,winner_rating_before,loser_rating_before,winner_rating_after,loser_rating_after,winner_expected,rating_change_winner,rating_change_loser
ref,sup1,573.2451019052165,-1157.2451019052176,573.2466116515324,-1157.2466116515334,0.9999528204276312,0.0015097463158326718,-0.0015097463158326718
sup1,sup1,-1157.2466116515334,-1157.2466116515334,-1141.2466116515334,-1173.2466116515334,0.5,16.0,-16.0
ref,sup1,573.2466116515324,-1173.2466116515334,573.2479885383214,-1173.2479885383223,0.9999569722878445,0.0013768867889893954,-0.0013768867888757086
sup1,sup1,-1173.2479885383223,-1173.2479885383223,-1157.2479885383223,-1189.2479885383223,0.5,16.0,-16.0
ref,sup1,573.2479885383214,-1189.2479885383223,573.2492442588466,-1189.2492442588475,0.9999607587335856,0.001255720525250581,-0.001255720525250581
sup1,sup1,-1189.2492442588475,-1189.2492442588475,-1173.2492442588475,-1205.2492442588475,0.5,16.0,-16.0
sup1,ref,-1205.2492442588475,573.2492442588466,-1173.2503894769761,541.2503894769751,3.5788066517026815e-05,31.998854781871387,-31.9988547818715
sup1,sup1,-1173.2503894769761,-1173.2503894769761,-1157.2503894769761,-1189.2503894769761,0.5,16.0,-16.0
ref,sup1,541.2503894769751,-1189.2503894769761,541.2518991313916,-1189.2518991313925,0.9999528232994845,0.0015096544165089654,-0.0015096544163952785
sup1,sup1,-1189.2518991313925,-1189.2518991313925,-1173.2518991313925,-1205.2518991313925,0.5,16.0,-16.0
ref,sup1,541.2518991313916,-1205.2518991313925,541.2532759343696,-1205.2532759343705,0.9999569749069366,0.0013768029780294455,-0.0013768029780294455
ref,sup1,541.2532759343696,-1205.2532759343705,541.254652715525,-1205.254652715526,0.9999569755888938,0.0013767811553861975,-0.0013767811553861975
ref,sup1,541.254652715525,-1205.254652715526,541.2560294748585,-1205.2560294748594,0.9999569762708297,0.0013767593334250705,-0.0013767593334250705
sup1,sup1,-1205.2560294748594,-1205.2560294748594,-1189.2560294748594,-1221.2560294748594,0.5,16.0,-16.0
sup1,sup1,-1221.2560294748594,-1221.2560294748594,-1205.2560294748594,-1237.2560294748594,0.5,16.0,-16.0
sup1,sup1,-1237.2560294748594,-1237.2560294748594,-1221.2560294748594,-1253.2560294748594,0.5,16.0,-16.0
ref,sup1,541.2560294748585,-1253.2560294748594,541.2570738479095,-1253.2570738479105,0.9999673633421537,0.0010443730510587557,-0.0010443730511724425
sup1,sup1,-1253.2570738479105,-1253.2570738479105,-1237.2570738479105,-1269.2570738479105,0.5,16.0,-16.0
sup1,ref,-1269.2570738479105,541.2570738479095,-1237.2580263187367,509.25802631873563,2.976471331545495e-05,31.999047529173822,-31.99904752917388
ref,sup1,509.25802631873563,-1237.2580263187367,509.259403024599,-1237.2594030246,0.9999569779417687,0.001376705863378902,-0.0013767058633220586
ref,sup1,509.259403024599,-1237.2594030246,509.2607797086429,-1237.260779708644,0.9999569786236299,0.001376684043862042,-0.001376684043862042
sup1,sup1,-1237.260779708644,-1237.260779708644,-1221.260779708644,-1253.260779708644,0.5,16.0,-16.0
sup1,sup1,-1253.260779708644,-1253.260779708644,-1237.260779708644,-1269.260779708644,0.5,16.0,-16.0
sup1,sup1,-1269.260779708644,-1269.260779708644,-1253.260779708644,-1285.260779708644,0.5,16.0,-16.0
ref,sup1,509.2607797086429,-1285.260779708644,509.2618240245816,-1285.2618240245827,0.9999673651269158,0.0010443159387136802,-0.0010443159387705236
ref,sup1,509.2618240245816,-1285.2618240245827,509.26286832796484,-1285.2628683279659,0.999967365519274,0.001044303383253009,-0.0010443033831961657
sup1,sup1,-1285.2628683279659,-1285.2628683279659,-1269.2628683279659,-1301.2628683279659,0.5,16.0,-16.0
sup1,sup1,-1301.2628683279659,-1301.2628683279659,-1285.2628683279659,-1317.2628683279659,0.5,16.0,-16.0
ref,sup1,509.26286832796484,-1317.2628683279659,509.263736936011,-1317.263736936012,0.9999728559985579,0.0008686080461757228,-0.0008686080461757228
sup1,sup1,-1317.263736936012,-1317.263736936012,-1301.263736936012,-1333.263736936012,0.5,16.0,-16.0
sup1,ref,-1333.263736936012,509.263736936011,-1301.2645291099354,477.26452910993453,2.4755435109712853e-05,31.9992078260766,-31.999207826076486
sup1,sup1,-1301.2645291099354,-1301.2645291099354,-1285.2645291099354,-1317.2645291099354,0.5,16.0,-16.0
ref,sup1,477.26452910993453,-1317.2645291099354,477.2655733807961,-1317.265573380797,0.9999673665355752,0.0010442708615983065,-0.0010442708614846197
ref,sup1,477.2655733807961,-1317.265573380797,477.26661763910334,-1317.2666176391042,0.9999673669278994,0.0010442583072176603,-0.0010442583072745037
sup1,sup1,-1317.2666176391042,-1317.2666176391042,-1301.2666176391042,-1333.2666176391042,0.5,16.0,-16.0
ref,sup1,477.26661763910334,-1333.2666176391042,477.2675700052837,-1333.2675700052846,0.9999702385568636,0.0009523661803427785,-0.000952366180399622
ref,sup1,477.2675700052837,-1333.2675700052846,477.2685223610222,-1333.268522361023,0.9999702388831723,0.0009523557384909509,-0.0009523557384909509
sup1,sup1,-1333.268522361023,-1333.268522361023,-1317.268522361023,-1349.268522361023,0.5,16.0,-16.0
sup1,sup1,-1349.268522361023,-1349.268522361023,-1333.268522361023,-1365.268522361023,0.5,16.0,-16.0
sup1,sup1,-1365.268522361023,-1365.268522361023,-1349.268522361023,-1381.268522361023,0.5,16.0,-16.0
sup1,ref,-1381.268522361023,477.2685223610222,-1349.2692447939996,445.26924479399867,2.2576030515615685e-05,31.999277567023455,-31.999277567023512
sup1,sup1,-1349.2692447939996,-1349.2692447939996,-1333.2692447939996,-1365.2692447939996,0.5,16.0,-16.0
sup1,ref,-1365.2692447939996,445.26924479399867,-1333.2701971313759,413.2701971313748,2.9760543005030663e-05,31.999047662623752,-31.999047662623866
sup1,sup1,-1333.2701971313759,-1333.2701971313759,-1317.2701971313759,-1349.2701971313759,0.5,16.0,-16.0
sup1,sup1,-1349.2701971313759,-1349.2701971313759,-1333.2701971313759,-1365.2701971313759,0.5,16.0,-16.0
ref,sup1,413.2701971313748,-1365.2701971313759,413.27134207328686,-1365.271342073288,0.9999642205652473,0.001144941912059494,-0.0011449419121163373
ref,sup1,413.27134207328686,-1365.271342073288,413.2724870001074,-1365.2724870001084,0.9999642210368587,0.0011449268205296903,-0.0011449268204160035
sup1,ref,-1365.2724870001084,413.2724870001074,-1333.2736319118378,381.27363191183673,3.57784915423881e-05,31.998855088270602,-31.99885508827066
ref,sup1,381.27363191183673,-1333.2736319118378,381.2752867645982,-1333.2752867645993,0.9999482858512032,0.0016548527614759223,-0.0016548527614759223
sup1,sup1,-1333.2752867645993,-1333.2752867645993,-1317.2752867645993,-1349.2752867645993,0.5,16.0,-16.0
sup1,sup1,-1349.2752867645993,-1349.2752867645993,-1333.2752867645993,-1365.2752867645993,0.5,16.0,-16.0
ref,sup1,381.2752867645982,-1365.2752867645993,381.276663196924,-1365.276663196925,0.9999569864898187,0.0013764323257987598,-0.0013764323257419164
sup1,sup1,-1365.276663196925,-1365.276663196925,-1349.276663196925,-1381.276663196925,0.5,16.0,-16.0
ref,sup1,381.276663196924,-1381.276663196925,381.27791850298394,-1381.277918502985,0.9999607716856276,0.0012553060599316268,-0.0012553060598747834
sup1,sup1,-1381.277918502985,-1381.277918502985,-1365.277918502985,-1397.277918502985,0.5,16.0,-16.0
sup1,sup1,-1397.277918502985,-1397.277918502985,-1381.277918502985,-1413.277918502985,0.5,16.0,-16.0
sup1,ref,-1413.277918502985,381.27791850298394,-1381.2789626128886,349.2789626128877,3.2628434492696894e-05,31.99895589009634,-31.998955890096227
sup1,ref,-1381.2789626128886,349.2789626128877,-1349.2804717707936,317.2804717707928,4.716118453398739e-05,31.998490842094952,-31.998490842094895
sup1,sup1,-1349.2804717707936,-1349.2804717707936,-1333.2804717707936,-1365.2804717707936,0.5,16.0,-16.0
sup1,sup1,-1365.2804717707936,-1365.2804717707936,-1349.2804717707936,-1381.2804717707936,0.5,16.0,-16.0
sup1,ref,-1381.2804717707936,317.2804717707928,-1349.282286128839,285.28228612883817,5.6698688917376235e-05,31.998185641954706,-31.99818564195465
ref,sup1,285.28228612883817,-1349.282286128839,285.2849085531076,-1349.2849085531084,0.9999180492415808,0.0026224242694183886,-0.002622424269475232
sup1,sup1,-1349.2849085531084,-1349.2849085531084,-1333.2849085531084,-1365.2849085531084,0.5,16.0,-16.0
ref,sup1,285.2849085531076,-1365.2849085531084,285.2873001775096,-1365.2873001775104,0.9999252617374371,0.002391624402036996,-0.0023916244019801525
sup1,sup1,-1365.2873001775104,-1365.2873001775104,-1349.2873001775104,-1381.2873001775104,0.5,16.0,-16.0
sup1,sup1,-1381.2873001775104,-1381.2873001775104,-1365.2873001775104,-1397.2873001775104,0.5,16.0,-16.0
ref,sup1,285.2873001775096,-1397.2873001775104,285.28928941428387,-1397.2892894142847,0.9999378363508054,0.0019892367742500028,-0.001989236774306846
ref,sup1,285.28928941428387,-1397.2892894142847,285.2912786055041,-1397.2912786055049,0.9999378377743683,0.001989191220218345,-0.001989191220218345
ref,sup1,285.2912786055041,-1397.2912786055049,285.2932677511724,-1397.293267751173,0.9999378391978663,0.0019891456682898934,-0.0019891456681762065
sup1,sup1,-1397.293267751173,-1397.293267751173,-1381.293267751173,-1413.293267751173,0.5,16.0,-16.0
sup1,sup1,-1413.293267751173,-1413.293267751173,-1397.293267751173,-1429.293267751173,0.5,16.0,-16.0
sup1,ref,-1429.293267751173,285.2932677511724,-1397.2949222298903,253.29492222988964,5.170245991418997e-05,31.998345521282772,-31.998345521282744
sup1,sup1,-1397.2949222298903,-1397.2949222298903,-1381.2949222298903,-1413.2949222298903,0.5,16.0,-16.0
sup1,sup1,-1413.2949222298903,-1413.2949222298903,-1397.2949222298903,-1429.2949222298903,0.5,16.0,-16.0
ref,sup1,253.29492222988964,-1429.2949222298903,253.29691129212262,-1429.2969112921232,0.999937841805219,0.001989062232979677,-0.0019890622329512553
sup1,sup1,-1429.2969112921232,-1429.2969112921232,-1413.2969112921232,-1445.2969112921232,0.5,16.0,-16.0
ref,sup1,253.29691129212262,-1445.2969112921232,253.29872530682186,-1445.2987253068225,0.9999433120406488,0.0018140146992493555,-0.0018140146992209338
sup1,sup1,-1445.2987253068225,-1445.2987253068225,-1429.2987253068225,-1461.2987253068225,0.5,16.0,-16.0
ref,sup1,253.29872530682186,-1461.2987253068225,253.30037968159283,-1461.3003796815935,0.999948300788407,0.0016543747709647505,-0.0016543747710784373
sup1,sup1,-1461.3003796815935,-1461.3003796815935,-1445.3003796815935,-1477.3003796815935,0.5,16.0,-16.0
sup1,ref,-1477.3003796815935,253.30037968159283,-1445.3018884674443,221.30188846744358,4.7149557835539316e-05,31.998491214149226,-31.998491214149254
sup1,sup1,-1445.3018884674443,-1445.3018884674443,-1429.3018884674443,-1461.3018884674443,0.5,16.0,-16.0
sup1,ref,-1461.3018884674443,221.30188846744358,-1429.3038773701674,189.30387737016656,6.215321009320168e-05,31.998011097276958,-31.998011097277015
sup1,sup1,-1429.3038773701674,-1429.3038773701674,-1413.3038773701674,-1445.3038773701674,0.5,16.0,-16.0
ref,sup1,189.30387737016656,-1445.3038773701674,189.3064991426925,-1445.3064991426934,0.9999180696085647,0.0026217725259414237,-0.002621772526026689
ref,sup1,189.3064991426925,-1445.3064991426934,189.30912083608982,-1445.3091208360906,0.999918072081334,0.002621693397315994,-0.0026216933972591505
sup1,sup1,-1445.3091208360906,-1445.3091208360906,-1429.3091208360906,-1461.3091208360906,0.5,16.0,-16.0
ref,sup1,189.30912083608982,-1461.3091208360906,189.31151179395917,-1461.31151179396,0.9999252825665825,0.0023909578693519506,-0.0023909578694656375
ref,sup1,189.31151179395917,-1461.31151179396,189.31390268601865,-1461.3139026860197,0.9999252846231412,0.0023908920594806204,-0.0023908920595658856
sup1,sup1,-1461.3139026860197,-1461.3139026860197,-1445.3139026860197,-1477.3139026860197,0.5,16.0,-16.0
sup1,sup1,-1477.3139026860197,-1477.3139026860197,-1461.3139026860197,-1493.3139026860197,0.5,16.0,-16.0
sup1,sup1,-1493.3139026860197,-1493.3139026860197,-1477.3139026860197,-1509.3139026860197,0.5,16.0,-16.0
sup1,sup1,-1509.3139026860197,-1509.3139026860197,-1493.3139026860197,-1525.3139026860197,0.5,16.0,-16.0
sup1,ref,-1525.3139026860197,189.31390268601865,-1493.315556771752,157.31555677175092,5.169017913377994e-05,31.998345914267702,-31.99834591426773
ref,sup1,157.31555677175092,-1493.315556771752,157.31794755247859,-1493.3179475524796,0.9999252881022601,0.0023907807276657422,-0.0023907807276373205
ref,sup1,157.31794755247859,-1493.3179475524796,157.32033826740613,-1493.3203382674071,0.9999252901585142,0.0023907149275430584,-0.0023907149275146367
sup1,sup1,-1493.3203382674071,-1493.3203382674071,-1477.3203382674071,-1509.3203382674071,0.5,16.0,-16.0
ref,sup1,157.32033826740613,-1509.3203382674071,157.32251857965895,-1509.32251857966,0.9999318652420992,0.0021803122528183394,-0.0021803122529036045
sup1,sup1,-1509.32251857966,-1509.32251857966,-1493.32251857966,-1525.32251857966,0.5,16.0,-16.0
ref,sup1,157.32251857965895,-1525.32251857966,157.32450701007724,-1525.3245070100784,0.9999378615494285,0.001988430418293774,-0.0019884304183506174
ref,sup1,157.32450701007724,-1525.3245070100784,157.32649539497842,-1525.3264953949795,0.9999378629718378,0.0019883849011819166,-0.0019883849010966514
sup1,sup1,-1525.3264953949795,-1525.3264953949795,-1509.3264953949795,-1541.3264953949795,0.5,16.0,-16.0
sup1,sup1,-1541.3264953949795,-1541.3264953949795,-1525.3264953949795,-1557.3264953949795,0.5,16.0,-16.0
ref,sup1,157.32649539497842,-1557.3264953949795,157.32814924093293,-1557.328149240934,0.9999483173139221,0.0016538459545074602,-0.0016538459544790385
sup1,sup1,-1557.328149240934,-1557.328149240934,-1541.328149240934,-1573.328149240934,0.5,16.0,-16.0
sup1,sup1,-1573.328149240934,-1573.328149240934,-1557.328149240934,-1589.328149240934,0.5,16.0,-16.0
ref,sup1,157.32814924093293,-1589.328149240934,157.32952483585046,-1589.3295248358515,0.999957012658827,0.0013755949175333626,-0.001375594917590206
ref,sup1,157.32952483585046,-1589.3295248358515,157.33090040898364,-1589.3309004089847,0.999957013339588,0.0013755731331741572,-0.0013755731331457355
sup1,sup1,-1589.3309004089847,-1589.3309004089847,-1573.3309004089847,-1605.3309004089847,0.5,16.0,-16.0
sup1,sup1,-1605.3309004089847,-1605.3309004089847,-1589.3309004089847,-1621.3309004089847,0.5,16.0,-16.0
ref,sup1,157.33090040898364,-1621.3309004089847,157.33204455103566,-1621.3320445510367,0.9999642455608742,0.001144142052027064,-0.0011441420519986423
sup1,ref,-1621.3320445510367,157.33204455103566,-1589.3331886780181,125.33318867801721,3.575396817317465e-05,31.998855873018556,-31.998855873018456
sup1,sup1,-1589.3331886780181,-1589.3331886780181,-1573.3331886780181,-1605.3331886780181,0.5,16.0,-16.0
sup1,sup1,-1605.3331886780181,-1605.3331886780181,-1589.3331886780181,-1621.3331886780181,0.5,16.0,-16.0
ref,sup1,125.33318867801721,-1621.3331886780181,125.33456419313032,-1621.3345641931312,0.9999570151527154,0.0013755151131107368,-0.0013755151130681043
sup1,ref,-1621.3345641931312,125.33456419313032,-1589.3359396864626,93.3359396864616,4.298416660241825e-05,31.998624506668648,-31.99862450666872
sup1,ref,-1589.3359396864626,93.3359396864616,-1557.337927809679,61.33792780967799,6.2128850512262e-05,31.998011876783494,-31.998011876783607
sup1,sup1,-1557.337927809679,-1557.337927809679,-1541.337927809679,-1573.337927809679,0.5,16.0,-16.0
sup1,sup1,-1573.337927809679,-1573.337927809679,-1557.337927809679,-1589.337927809679,0.5,16.0,-16.0
sup1,sup1,-1589.337927809679,-1589.337927809679,-1573.337927809679,-1605.337927809679,0.5,16.0,-16.0
sup1,sup1,-1605.337927809679,-1605.337927809679,-1589.337927809679,-1621.337927809679,0.5,16.0,-16.0
ref,sup1,61.33792780967799,-1621.337927809679,61.339915887391356,-1621.3399158873924,0.9999378725714574,0.001988077713363623,-0.001988077713349412
ref,sup1,61.339915887391356,-1621.3399158873924,61.341903919603766,-1621.3419039196049,0.9999378739933621,0.0019880322124095073,-0.0019880322124663508
sup1,sup1,-1621.3419039196049,-1621.3419039196049,-1605.3419039196049,-1637.3419039196049,0.5,16.0,-16.0
ref,sup1,61.341903919603766,-1637.3419039196049,61.34371699494581,-1637.3437169949468,0.9999433413955611,0.0018130753420422252,-0.0018130753419427492
sup1,ref,-1637.3437169949468,61.34371699494581,-1605.3455300324456,29.345530032444618,5.6657421837792395e-05,31.998186962501222,-31.99818696250119
sup1,sup1,-1605.3455300324456,-1605.3455300324456,-1589.3455300324456,-1621.3455300324456,0.5,16.0,-16.0
sup1,sup1,-1621.3455300324456,-1621.3455300324456,-1605.3455300324456,-1637.3455300324456,0.5,16.0,-16.0
ref,sup1,29.345530032444618,-1637.3455300324456,29.34770971247425,-1637.3477097124753,0.999931884999074,0.0021796800296307595,-0.002179680029712472
sup1,sup1,-1637.3477097124753,-1637.3477097124753,-1621.3477097124753,-1653.3477097124753,0.5,16.0,-16.0
ref,sup1,29.34770971247425,-1653.3477097124753,29.34969756632016,-1653.3496975663213,0.9999378795673153,0.0019878538459110473,-0.001987853846003418
sup1,sup1,-1653.3496975663213,-1653.3496975663213,-1637.3496975663213,-1669.3496975663213,0.5,16.0,-16.0
sup1,sup1,-1669.3496975663213,-1669.3496975663213,-1653.3496975663213,-1685.3496975663213,0.5,16.0,-16.0
sup1,ref,-1685.3496975663213,29.34969756632016,-1653.3513509705742,-2.6486490294269025,5.1668882904173803e-05,31.99834659574708,-31.998346595747062
sup1,ref,-1653.3513509705742,-2.6486490294269025,-1621.3537407663473,-34.64625923365372,7.468111791176061e-05,31.99761020422693,-31.99761020422682
sup1,sup1,-1621.3537407663473,-1621.3537407663473,-1605.3537407663473,-1637.3537407663473,0.5,16.0,-16.0
ref,sup1,-34.64625923365372,-1637.3537407663473,-34.64310903081321,-1637.3568909691878,0.9999015561612339,0.0031502028405157034,-0.0031502028405157034
sup1,ref,-1637.3568909691878,-34.64310903081321,-1605.3600410577899,-66.63995894221108,9.844026881623515e-05,31.99684991139793,-31.996849911397874
sup1,sup1,-1605.3600410577899,-1605.3600410577899,-1589.3600410577899,-1621.3600410577899,0.5,16.0,-16.0
sup1,sup1,-1621.3600410577899,-1621.3600410577899,-1605.3600410577899,-1637.3600410577899,0.5,16.0,-16.0
sup1,sup1,-1637.3600410577899,-1637.3600410577899,-1621.3600410577899,-1653.3600410577899,0.5,16.0,-16.0
ref,sup1,-66.63995894221108,-1653.3600410577899,-66.63650509679492,-1653.363494903206,0.999892067330745,0.0034538454161605614,-0.0034538454160610854
ref,sup1,-66.63650509679492,-1653.363494903206,-66.63305138869944,-1653.3669486113015,0.9998920716220164,0.0034537080954777366,-0.003453708095548791
ref,sup1,-66.63305138869944,-1653.3669486113015,-66.62959781791373,-1653.3704021820872,0.9998920759129467,0.0034535707857088482,-0.003453570785723059
ref,sup1,-66.62959781791373,-1653.3704021820872,-66.62614438442688,-1653.373855615574,0.999892080203536,0.0034534334868538963,-0.0034534334868112637
sup1,sup1,-1653.373855615574,-1653.373855615574,-1637.373855615574,-1669.373855615574,0.5,16.0,-16.0
sup1,sup1,-1669.373855615574,-1669.373855615574,-1653.373855615574,-1685.373855615574,0.5,16.0,-16.0
ref,sup1,-66.62614438442688,-1685.373855615574,-66.62327200560885,-1685.376727994392,0.9999102381619366,0.0028723788180258225,-0.00287237881798319
sup1,sup1,-1685.376727994392,-1685.376727994392,-1669.376727994392,-1701.376727994392,0.5,16.0,-16.0
sup1,sup1,-1701.376727994392,-1701.376727994392,-1685.376727994392,-1717.376727994392,0.5,16.0,-16.0
sup1,ref,-1717.376727994392,-66.62327200560885,-1685.3791170921074,-98.62088290789335,7.465930360960765e-05,31.997610902284578,-31.997610902284492
ref,sup1,-98.62088290789335,-1685.3791170921074,-98.6174298208489,-1685.3825701791518,0.999892091029861,0.0034530870444484663,-0.003453087044363201
ref,sup1,-98.6174298208489,-1685.3825701791518,-98.61397687106485,-1685.386023128936,0.9998920953192484,0.003452949784048087,-0.0034529497841049306
sup1,sup1,-1685.386023128936,-1685.386023128936,-1669.386023128936,-1701.386023128936,0.5,16.0,-16.0
sup1,sup1,-1701.386023128936,-1701.386023128936,-1685.386023128936,-1717.386023128936,0.5,16.0,-16.0
sup1,sup1,-1717.386023128936,-1717.386023128936,-1701.386023128936,-1733.386023128936,0.5,16.0,-16.0
ref,sup1,-98.61397687106485,-1733.386023128936,-98.61135757667385,-1733.388642423327,0.9999181470502813,0.002619294390996174,-0.002619294391024596
ref,sup1,-98.61135757667385,-1733.388642423327,-98.60873836126196,-1733.3912616387388,0.9999181495183783,0.0026192154118973576,-0.002619215411868936
sup1,sup1,-1733.3912616387388,-1733.3912616387388,-1717.3912616387388,-1749.3912616387388,0.5,16.0,-16.0
sup1,sup1,-1749.3912616387388,-1749.3912616387388,-1733.3912616387388,-1765.3912616387388,0.5,16.0,-16.0
sup1,ref,-1765.3912616387388,-98.60873836126196,-1733.3934401715371,-130.60655982846367,6.807914994667766e-05,31.997821467201675,-31.997821467201717
sup1,ref,-1733.3934401715371,-130.60655982846367,-1701.3965889350281,-162.60341106497256,9.839885909743326e-05,31.996851236508974,-31.99685123650889
sup1,sup1,-1701.3965889350281,-1701.3965889350281,-1685.3965889350281,-1717.3965889350281,0.5,16.0,-16.0
sup1,sup1,-1717.3965889350281,-1717.3965889350281,-1701.3965889350281,-1733.3965889350281,0.5,16.0,-16.0
sup1,sup1,-1733.3965889350281,-1733.3965889350281,-1717.3965889350281,-1749.3965889350281,0.5,16.0,-16.0
ref,sup1,-162.60341106497256,-1749.3965889350281,-162.5999586723788,-1749.400041327622,0.9998921127314444,0.003452392593771947,-0.003452392593771947
ref,sup1,-162.5999586723788,-1749.400041327622,-162.5965064169902,-1749.4034935830105,0.9998921170191067,0.003452255388594949,-0.0034522553885381058
sup1,sup1,-1749.4034935830105,-1749.4034935830105,-1733.4034935830105,-1765.4034935830105,0.5,16.0,-16.0
ref,sup1,-162.5965064169902,-1765.4034935830105,-162.59335801789317,-1765.4066419821074,0.9999016125282179,0.003148399097028687,-0.0031483990969718434
sup1,sup1,-1765.4066419821074,-1765.4066419821074,-1749.4066419821074,-1781.4066419821074,0.5,16.0,-16.0
ref,sup1,-162.59335801789317,-1781.4066419821074,-162.59048672300145,-1781.4095132769992,0.9999102720346341,0.0028712948917188896,-0.0028712948917473113
sup1,ref,-1781.4095132769992,-162.59048672300145,-1749.4123844769845,-194.58761552301607,8.972499954326508e-05,31.997128800014707,-31.99712880001462
sup1,sup1,-1749.4123844769845,-1749.4123844769845,-1733.4123844769845,-1765.4123844769845,0.5,16.0,-16.0
ref,sup1,-194.58761552301607,-1765.4123844769845,-194.58383077746228,-1765.4161692225382,0.9998817267014439,0.003784745553787161,-0.0037847455537303176
sup1,sup1,-1765.4161692225382,-1765.4161692225382,-1749.4161692225382,-1781.4161692225382,0.5,16.0,-16.0
sup1,ref,-1781.4161692225382,-194.58383077746228,-1749.419620837043,-226.58037916295726,0.00010786295328206939,31.99654838549509,-31.996548385494975
ref,sup1,-226.58037916295726,-1749.419620837043,-226.57539049998888,-1749.4246095000115,0.9998441042822388,0.004988662968372637,-0.004988662968344215
sup1,ref,-1749.4246095000115,-226.57539049998888,-1717.4295978765133,-258.57040212348704,0.00015588676568312735,31.995011623498158,-31.995011623498158
ref,sup1,-258.57040212348704,-1717.4295978765133,-258.56319264030685,-1717.4368073596934,0.9997747036506194,0.007209483180190546,-0.007209483180076859
ref,sup1,-258.56319264030685,-1717.4368073596934,-258.55598375537033,-1717.44401624463,0.9997747223457331,0.007208884936517279,-0.007208884936517279
sup1,ref,-1717.44401624463,-258.55598375537033,-1685.451224531422,-290.5487754685782,0.0002252589622554532,31.992791713207907,-31.99279171320785
ref,sup1,-290.5487754685782,-1685.451224531422,-290.5383582337794,-1685.4616417662207,0.9996744614125372,0.010417234798808295,-0.010417234798751451
sup1,ref,-1685.4616417662207,-290.5383582337794,-1653.4720577521325,-322.52794224786766,0.00032549955974174523,31.989584014088223,-31.98958401408828
sup1,ref,-1653.4720577521325,-322.52794224786766,-1621.4871094455723,-354.5128905544278,0.00047036541999509755,31.984948306560227,-31.98494830656017
ref,sup1,-354.5128905544278,-1621.4871094455723,-354.49114256198266,-1621.5088574380175,0.9993203752360892,0.021747992445170894,-0.021747992445170894
sup1,ref,-1621.5088574380175,-354.49114256198266,-1589.5305999895156,-386.4694000104844,0.0006794547343202213,31.978257448501836,-31.978257448501722
sup1,ref,-1589.5305999895156,-386.4694000104844,-1557.5620101734328,-418.4379898265672,0.0009815682474109693,31.96858981608284,-31.96858981608284
sup1,ref,-1557.5620101734328,-418.4379898265672,-1525.607375475421,-450.39262452457916,0.0014176656871267286,31.954634698011887,-31.954634698011944
sup1,ref,-1525.607375475421,-450.39262452457916,-1493.6728727577686,-482.32712724223154,0.0020467900733628667,31.93450271765232,-31.93450271765238
sup1,sup1,-1493.6728727577686,-1493.6728727577686,-1477.6728727577686,-1509.6728727577686,0.5,16.0,-16.0
ref,sup1,-482.32712724223154,-1509.6728727577686,-482.24090608107485,-1509.7590939189251,0.9973055887138538,0.08622116115668632,-0.08622116115657263
sup1,sup1,-1509.7590939189251,-1509.7590939189251,-1493.7590939189251,-1525.7590939189251,0.5,16.0,-16.0
ref,sup1,-482.24090608107485,-1525.7590939189251,-482.1623306459135,-1525.8376693540865,0.9975445176512092,0.07857543516132637,-0.07857543516138321
ref,sup1,-482.1623306459135,-1525.8376693540865,-482.08382608624794,-1525.9161739137521,0.9975467325104502,0.07850455966558911,-0.07850455966558911
sup1,sup1,-1525.9161739137521,-1525.9161739137521,-1509.9161739137521,-1541.9161739137521,0.5,16.0,-16.0
sup1,sup1,-1541.9161739137521,-1541.9161739137521,-1525.9161739137521,-1557.9161739137521,0.5,16.0,-16.0
sup1,ref,-1557.9161739137521,-482.08382608624794,-1525.9814392294045,-514.0185607705956,0.0020395411141345427,31.93473468434763,-31.93473468434769
ref,sup1,-514.0185607705956,-1525.9814392294045,-513.9243798995537,-1526.0756201004465,0.9970568477799393,0.09418087104188544,-0.09418087104199913
ref,sup1,-513.9243798995537,-1526.0756201004465,-513.8303007931688,-1526.1696992068314,0.9970600279254725,0.09407910638492467,-0.09407910638492467
sup1,sup1,-1526.1696992068314,-1526.1696992068314,-1510.1696992068314,-1542.1696992068314,0.5,16.0,-16.0
sup1,sup1,-1542.1696992068314,-1542.1696992068314,-1526.1696992068314,-1558.1696992068314,0.5,16.0,-16.0
sup1,sup1,-1558.1696992068314,-1558.1696992068314,-1542.1696992068314,-1574.1696992068314,0.5,16.0,-16.0
ref,sup1,-513.8303007931688,-1574.1696992068314,-513.7589609421261,-1574.241039057874,0.9977706296549158,0.07133985104269414,-0.07133985104269414
sup1,sup1,-1574.241039057874,-1574.241039057874,-1558.241039057874,-1590.241039057874,0.5,16.0,-16.0
ref,sup1,-513.7589609421261,-1590.241039057874,-513.6939387774312,-1590.306061222569,0.9979680573532814,0.0650221646949376,-0.0650221646949376
sup1,sup1,-1590.306061222569,-1590.306061222569,-1574.306061222569,-1606.306061222569,0.5,16.0,-16.0
ref,sup1,-513.6939387774312,-1606.306061222569,-513.634671555699,-1606.3653284443012,0.9981478993208711,0.05926722173217058,-0.05926722173217058
sup1,ref,-1606.3653284443012,-513.634671555699,-1574.424555314307,-545.575444685693,0.0018508396876858906,31.940773129994113,-31.940773129994
sup1,sup1,-1574.424555314307,-1574.424555314307,-1558.424555314307,-1590.424555314307,0.5,16.0,-16.0
ref,sup1,-545.575444685693,-1590.424555314307,-545.4974674874189,-1590.5025325125812,0.9975632125539349,0.077977198274084,-0.077977198274084
